prev_owner,new_owner,nft_address,col_address,price
21EAAB98FCECA139FFD2F571451077EE737EB060C5907DF3F098D57F1EB363B3,34FCCDFD8F3813C4E03E27BAA9CE5A470E08A6BA91B9F1530DDF3C48AC0B628B,5CCD8614275EC107CE8374E1954A8302BFF25DB92F25A72C605D5CAFE5C42313,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,7953190875
D66AD2E66D82F6396F478C6FA021B532568079AD93F5117054F5BCD323F7EA2B,CE1EB8C9B821451F99B95DABC24C6D5E818DC3D381DF9663CC39472348713DAD,08192D40C9DA4AD31DB07BBA24FF040FFE1786CAEBD08E7399E1E30345514E87,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,6899617843
D66AD2E66D82F6396F478C6FA021B532568079AD93F5117054F5BCD323F7EA2B,CE1EB8C9B821451F99B95DABC24C6D5E818DC3D381DF9663CC39472348713DAD,08192D40C9DA4AD31DB07BBA24FF040FFE1786CAEBD08E7399E1E30345514E87,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,6899617843
D779BFE39B0FA40C7FE888598A60CD953BDA14B4341149CDF70722D2C9F86711,BBBB9616B14055FBD0A7829F370737E5FC516FC4F5B3B857E2ECE9E347FC7482,7BF66699368E5B55949C6ED4E3FDE3596C81F55D2CBF650BED50015F13178D76,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,123966206968
2EF7B9FA0EC426718B3D47106F44E3FCAC30BF1545FD6AE6C3FA00427F5A4F7E,0350C7256953908022637201DEC3346BB01E9B9763D4D188B81DD54E836BC836,495C100D81C9C66EB6126015DE4AF8698B7B40E363954E292167D2099ADC84A9,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,34979057226
87C891ECD82F67174CA4A5D561777AF1368A28226CE9C76FE8C8E562C88945E7,95A3154EBD334EE00352F2A449C916F22F7C753A15EA6ABA27385C07B581C6EB,30F99C600AA817EE985E81F8BDBB44861E5F915C1D1E6F69A1345E277F924127,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,5911339337
ADB539C13F3C31705AAB3A2E254466032DD2F418DFFAFFC3ABBF3FB22876A6EE,F0A85788625C68E9B5284194201759D7D84EC23B380EE9E1FE168EFB7086B159,E33680A545E5E99D13B040B2BF62539438309A3E51AFF4127A977EECA213C604,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,7932082985
CE1EB8C9B821451F99B95DABC24C6D5E818DC3D381DF9663CC39472348713DAD,D66AD2E66D82F6396F478C6FA021B532568079AD93F5117054F5BCD323F7EA2B,08192D40C9DA4AD31DB07BBA24FF040FFE1786CAEBD08E7399E1E30345514E87,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,6905208862
CE1EB8C9B821451F99B95DABC24C6D5E818DC3D381DF9663CC39472348713DAD,D66AD2E66D82F6396F478C6FA021B532568079AD93F5117054F5BCD323F7EA2B,08192D40C9DA4AD31DB07BBA24FF040FFE1786CAEBD08E7399E1E30345514E87,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,6905208862
95A3154EBD334EE00352F2A449C916F22F7C753A15EA6ABA27385C07B581C6EB,87C891ECD82F67174CA4A5D561777AF1368A28226CE9C76FE8C8E562C88945E7,30F99C600AA817EE985E81F8BDBB44861E5F915C1D1E6F69A1345E277F924127,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,72932728224
F0A85788625C68E9B5284194201759D7D84EC23B380EE9E1FE168EFB7086B159,ADB539C13F3C31705AAB3A2E254466032DD2F418DFFAFFC3ABBF3FB22876A6EE,E33680A545E5E99D13B040B2BF62539438309A3E51AFF4127A977EECA213C604,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,7998000000
7736C6BA259B63C90AA115A1B847D8B25F8B21B72764109779B252DBF81D09B8,25DBBA014751831B43497488AB365B3218FFF5A1A9DA1CD8A3F24547ED13B234,24F32498DE42315764ACE7E2F4952C8EA29A140236FA91BB096FB3AAE7BAC084,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,11973254100
A53016C34968E33028C5514C9BFFC4B9CAED7C19DD83531F6EAB514EBBB410E0,7BCDD6B10184DBFA3A4A372129FB20432C5075682BC094A59A0587B1666EAE04,F419E759ACA62C3CAB054AEFB18FB474013D2CC044AA2AFCD0344599C530D65D,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,49818232412
7731739E204B5E3C5720002C706FB8246C161772B3AC0FD3CEF42A3BFA9518F1,194E5C983D24764F21948233781B2A3488FA60DE899C19BFA90F8E2E357808C1,3E1E64BFDDB6737E437CF3C6C50B6DEB20E219A4F2FFC6B31AE6FFC954408604,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,29970836174
B2DD64374B697C05BD836264A6C5E8B1FB41D98CC1790D3813F1C91632809582,DB13A70E3761B616EED4BE676E348F0276ABC8E920F0B6E687817BB1ADD7F8BE,F14F9BF1DD851D4EA43DFDFA3B1AA121F55850165B3D67DCD48CD19386E207CF,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,6967722645
D5CBA97A65699616CD4C47E7E85901317182422E532CD2FB0C0FCD97234C0E14,2CD4A8AD1DB8AC0972CD851A5C9F9253ECA9E6853BBF4F43EA894D737AA3F77C,745E3669F24CC7B3363EB614B15DE0D0A41E83405986A27D58601959DD8F401D,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,499969454982
D5CBA97A65699616CD4C47E7E85901317182422E532CD2FB0C0FCD97234C0E14,2CD4A8AD1DB8AC0972CD851A5C9F9253ECA9E6853BBF4F43EA894D737AA3F77C,5760864C0E084C027A03E5D50DBDDBFC49728779954072A4DC3789B9634EC319,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,249998000000
D5CBA97A65699616CD4C47E7E85901317182422E532CD2FB0C0FCD97234C0E14,2CD4A8AD1DB8AC0972CD851A5C9F9253ECA9E6853BBF4F43EA894D737AA3F77C,77CEEB58CA6B31836D2ECD94814D898AD096B7A805AD023230E7624293F5FC9E,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,1049970801131
7BCDD6B10184DBFA3A4A372129FB20432C5075682BC094A59A0587B1666EAE04,A53016C34968E33028C5514C9BFFC4B9CAED7C19DD83531F6EAB514EBBB410E0,F419E759ACA62C3CAB054AEFB18FB474013D2CC044AA2AFCD0344599C530D65D,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,102977526451
09BCF464A1E77CA2DCF2C2C0633B4266164FCB2D192E34139DA8A75D54602881,3FE44E143EC964B034E926EEF7E122AD855A742D6F9063F280B4682C419F1E4B,F7EFDFF4036D7E07BA1B86815594B3317CBDD70F4E84985DEE5A6DB2E817EBCC,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,5944516123
DB13A70E3761B616EED4BE676E348F0276ABC8E920F0B6E687817BB1ADD7F8BE,B2DD64374B697C05BD836264A6C5E8B1FB41D98CC1790D3813F1C91632809582,F14F9BF1DD851D4EA43DFDFA3B1AA121F55850165B3D67DCD48CD19386E207CF,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,7985143919
9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
CFDDBC8D2140D0E6FEC04FADB8EDBBE52B6D7354218C4F2ECB445F93BBB279F3,13F83ACBD35BF1EFFFA0A1CADC2E11963642DA2F2D5EFBB1DA0ACCE1921FA99A,FD6C8D5C762B2AA44CCEB16DB501E27C9A9CE536821A547CC0C34A519B46F9D5,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,29959468844
EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
EEEACFEBF7FC268169B942066E21E2DEA767E24A0E228F119C2744B0F20E3FF6,9CA8EB18F9AEAC28CE792A8659311DBC3A645F0003E92E03A2E426FEC2D934A5,18669D48B700EF2B735D68DB257C542EC8319177F2C8B3C63F1A5950026A3862,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9998000000
25DBBA014751831B43497488AB365B3218FFF5A1A9DA1CD8A3F24547ED13B234,7736C6BA259B63C90AA115A1B847D8B25F8B21B72764109779B252DBF81D09B8,24F32498DE42315764ACE7E2F4952C8EA29A140236FA91BB096FB3AAE7BAC084,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,4979267167
13F83ACBD35BF1EFFFA0A1CADC2E11963642DA2F2D5EFBB1DA0ACCE1921FA99A,CFDDBC8D2140D0E6FEC04FADB8EDBBE52B6D7354218C4F2ECB445F93BBB279F3,FD6C8D5C762B2AA44CCEB16DB501E27C9A9CE536821A547CC0C34A519B46F9D5,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,49733039368
D5CBA97A65699616CD4C47E7E85901317182422E532CD2FB0C0FCD97234C0E14,2CD4A8AD1DB8AC0972CD851A5C9F9253ECA9E6853BBF4F43EA894D737AA3F77C,8E6FAF91FA39A3FA8C345855CDD22C1EBB1778F48892B969007965CDD8F55827,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,2599971663639
444C5F61F0781DF17182536D2E223EAA27F3D5368465F4831C5D7CFAE673C096,E6561640DB3F9A92D2DBC6FD7CAAA7B028855411F6C5D5C25D83BFE378246B62,35FAB9132BCAD95FE2C08FEEC346270F21D9F1B9AB8281AEB532079E2DCAA466,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,8870202570
2CD4A8AD1DB8AC0972CD851A5C9F9253ECA9E6853BBF4F43EA894D737AA3F77C,D5CBA97A65699616CD4C47E7E85901317182422E532CD2FB0C0FCD97234C0E14,77CEEB58CA6B31836D2ECD94814D898AD096B7A805AD023230E7624293F5FC9E,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,2499968895992
E6561640DB3F9A92D2DBC6FD7CAAA7B028855411F6C5D5C25D83BFE378246B62,444C5F61F0781DF17182536D2E223EAA27F3D5368465F4831C5D7CFAE673C096,35FAB9132BCAD95FE2C08FEEC346270F21D9F1B9AB8281AEB532079E2DCAA466,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,7975192582
ECF0089E339C9B3BD17431581FF258B62277C36CDE22B14C300251196FEE119D,A99F55B54F6BABA0588C55A1958A042662AFA44DF0FBF2FC234ED19454906103,514ED89009A44CAEB805E2FF6D436DF07E5F7D0C20F0CBBE43C74E636CE728DA,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,4978110945
A99F55B54F6BABA0588C55A1958A042662AFA44DF0FBF2FC234ED19454906103,ECF0089E339C9B3BD17431581FF258B62277C36CDE22B14C300251196FEE119D,514ED89009A44CAEB805E2FF6D436DF07E5F7D0C20F0CBBE43C74E636CE728DA,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,1985681477
2CD4A8AD1DB8AC0972CD851A5C9F9253ECA9E6853BBF4F43EA894D737AA3F77C,D5CBA97A65699616CD4C47E7E85901317182422E532CD2FB0C0FCD97234C0E14,8E6FAF91FA39A3FA8C345855CDD22C1EBB1778F48892B969007965CDD8F55827,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,2198969785804
B1F25D485F702C8A6237DDA5B7A5B6EEF5073A1FEA924FEBE2A81DCF507905C6,DB13A70E3761B616EED4BE676E348F0276ABC8E920F0B6E687817BB1ADD7F8BE,ED4E48C7CCC6F5D44420836F3BA37F47FD55E4BE29E298EFA8521A14508F4649,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,3977794648
7254A264CEFB08302B0F40C3F7552A29DA1033BFAF3B26228F63AD6495626274,44AC0368113AD3ABE3EA55BD32596D7EA88AAE4CD09DF8A4C3E60C5E57665283,BDCD54F2163E6A86C5FF6975EAF67520664BF8DC55EF0DA4823A75356F64B0A1,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,1978101618
44AC0368113AD3ABE3EA55BD32596D7EA88AAE4CD09DF8A4C3E60C5E57665283,7254A264CEFB08302B0F40C3F7552A29DA1033BFAF3B26228F63AD6495626274,BDCD54F2163E6A86C5FF6975EAF67520664BF8DC55EF0DA4823A75356F64B0A1,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,4978040295
DB13A70E3761B616EED4BE676E348F0276ABC8E920F0B6E687817BB1ADD7F8BE,B1F25D485F702C8A6237DDA5B7A5B6EEF5073A1FEA924FEBE2A81DCF507905C6,ED4E48C7CCC6F5D44420836F3BA37F47FD55E4BE29E298EFA8521A14508F4649,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,4984965273
44AC0368113AD3ABE3EA55BD32596D7EA88AAE4CD09DF8A4C3E60C5E57665283,4A8E2003147F0A368EDC11FE9561E009D948E8FFBC8785B430B0A70939E34C1F,48D17FD7821EBE1159CD8431434F7AD733539622420D28A10EEEAED8CEDF9D01,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,4978099264
2CD4A8AD1DB8AC0972CD851A5C9F9253ECA9E6853BBF4F43EA894D737AA3F77C,D5CBA97A65699616CD4C47E7E85901317182422E532CD2FB0C0FCD97234C0E14,5760864C0E084C027A03E5D50DBDDBFC49728779954072A4DC3789B9634EC319,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,499970248937
2CD4A8AD1DB8AC0972CD851A5C9F9253ECA9E6853BBF4F43EA894D737AA3F77C,D5CBA97A65699616CD4C47E7E85901317182422E532CD2FB0C0FCD97234C0E14,745E3669F24CC7B3363EB614B15DE0D0A41E83405986A27D58601959DD8F401D,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,499969727750
4A8E2003147F0A368EDC11FE9561E009D948E8FFBC8785B430B0A70939E34C1F,44AC0368113AD3ABE3EA55BD32596D7EA88AAE4CD09DF8A4C3E60C5E57665283,48D17FD7821EBE1159CD8431434F7AD733539622420D28A10EEEAED8CEDF9D01,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,11998000000
BBBB9616B14055FBD0A7829F370737E5FC516FC4F5B3B857E2ECE9E347FC7482,D779BFE39B0FA40C7FE888598A60CD953BDA14B4341149CDF70722D2C9F86711,7BF66699368E5B55949C6ED4E3FDE3596C81F55D2CBF650BED50015F13178D76,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,369890883260
D6DC951A586BF92AB2EF18D1E295907AE559B101584FD25531195400931D6B89,DB13A70E3761B616EED4BE676E348F0276ABC8E920F0B6E687817BB1ADD7F8BE,A5FD5A06F91FBF6FFA47DE81463B5645568476EA04AACA0AE1BE134C98814684,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,5925057177
194E5C983D24764F21948233781B2A3488FA60DE899C19BFA90F8E2E357808C1,7731739E204B5E3C5720002C706FB8246C161772B3AC0FD3CEF42A3BFA9518F1,3E1E64BFDDB6737E437CF3C6C50B6DEB20E219A4F2FFC6B31AE6FFC954408604,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,5911331013
09FC4D1AAA4635D2B3F900D5762424E2047E2E16B4E4641A832B6D8031A238EF,8111C4E665A19EC367F0CB625CEA5CEF981D1735F55208DF5742AAB13C2897F5,9AEFE5968EFD6ABFDB8DD39CA6E93E1C5AF6B10C362287E011C7A4E7A0D8C4BC,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,10985109910
8111C4E665A19EC367F0CB625CEA5CEF981D1735F55208DF5742AAB13C2897F5,09FC4D1AAA4635D2B3F900D5762424E2047E2E16B4E4641A832B6D8031A238EF,9AEFE5968EFD6ABFDB8DD39CA6E93E1C5AF6B10C362287E011C7A4E7A0D8C4BC,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9973712158
DB13A70E3761B616EED4BE676E348F0276ABC8E920F0B6E687817BB1ADD7F8BE,D6DC951A586BF92AB2EF18D1E295907AE559B101584FD25531195400931D6B89,A5FD5A06F91FBF6FFA47DE81463B5645568476EA04AACA0AE1BE134C98814684,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,4985000255
3E5CE0C24463A7260FA428A86BC7406A2F723FE4E42216DE078FE2774E5EF695,F6A004EFB5E135CA65EEDD05662094C09380C06280E5DDC7772BC0632F99559C,28ED1D23FDC3292DDC948F872E77A589E4CC34F5B9FFE4599B75DB58C0B9C56C,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,8904634871
59D7342037ED03CD99C5985321FAE54A2729A2A4138FCA77DFF623C6459CC0ED,CB01D5AB65706A49691F821A29E3B6E1E5A82B3065449CEA49FA670A1F71F2EB,5A5135DBC593A6B10497BD5350F4B9504B818450DF5149F71EFCC916AEAB9529,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,49973008496
030FFA02B4906A505D850CB312F01DC3510AFB2E22229AB79B7AB0B9C576332A,3C82B2CCCDD754E547ADFA560E1DDE23999C9C48FC11137A3A40B8FE95D9E143,E96BD866951B55562B0A97E088C7AFD5C2DEB81077E3AFAF564D9F4E96D6DEAF,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,14999978765254
6686CDD4C908CB96F64F087F9D4ECFAC978416C9369D5D8427874A22B68A84E4,06A85606006B23CCF2F3CFA5B6B990F9A333D4EB95867889E3A755CEF2A6C7B4,BACABDFDCBB3928E5AD7D59BE156FE2162D2EB3388A1644FD49B523F6524AB81,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,5554958495875
41C9618C2889D95D5D5FB570404E13128087A6B1D1BF1851B54EA3550970C086,D9E634C4AD958B0D5C41B86E97E9F76636DAE9B9E79776481A527503474B193C,899F00A43C326E6E6E60DFC0778848FC3A05E27D3D9D2D33EF116B5E6532F501,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,4978102548
D9E634C4AD958B0D5C41B86E97E9F76636DAE9B9E79776481A527503474B193C,41C9618C2889D95D5D5FB570404E13128087A6B1D1BF1851B54EA3550970C086,899F00A43C326E6E6E60DFC0778848FC3A05E27D3D9D2D33EF116B5E6532F501,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,4989527364
F6A004EFB5E135CA65EEDD05662094C09380C06280E5DDC7772BC0632F99559C,3E5CE0C24463A7260FA428A86BC7406A2F723FE4E42216DE078FE2774E5EF695,28ED1D23FDC3292DDC948F872E77A589E4CC34F5B9FFE4599B75DB58C0B9C56C,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,11905200756
5E01E24707FB38924E09AEFF7D6A35AF139E216892F8E4CA1F1AAB4B97A22FF4,E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,D7FB49B734CA994762B125907B9B1524C6743F0726D1373B2EEC067B141CFF50,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,49890890887
3FE44E143EC964B034E926EEF7E122AD855A742D6F9063F280B4682C419F1E4B,09BCF464A1E77CA2DCF2C2C0633B4266164FCB2D192E34139DA8A75D54602881,F7EFDFF4036D7E07BA1B86815594B3317CBDD70F4E84985DEE5A6DB2E817EBCC,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,7998000000
236B1E779A53F8F37FA02D488A13FA3FAE27CEAB182B226BFAA22725C205ACE8,CB01D5AB65706A49691F821A29E3B6E1E5A82B3065449CEA49FA670A1F71F2EB,7BB3850439F54E9B2EBFF348A6D064EFF2EFDCC735033BF94238A81EBDDAB225,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,6978070647
CB01D5AB65706A49691F821A29E3B6E1E5A82B3065449CEA49FA670A1F71F2EB,59D7342037ED03CD99C5985321FAE54A2729A2A4138FCA77DFF623C6459CC0ED,5A5135DBC593A6B10497BD5350F4B9504B818450DF5149F71EFCC916AEAB9529,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9977410348
CB01D5AB65706A49691F821A29E3B6E1E5A82B3065449CEA49FA670A1F71F2EB,236B1E779A53F8F37FA02D488A13FA3FAE27CEAB182B226BFAA22725C205ACE8,7BB3850439F54E9B2EBFF348A6D064EFF2EFDCC735033BF94238A81EBDDAB225,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,8985676546
C781854E82A4E0A24F1E169FCF030B242A8C617560146451062A7CFC3385712D,3BF3458540ECB3A1D0D68B01B8C2C6962105FE209E702500501409272651B85B,ECDFDAE8DAC1841DDEDDADFABB1C32868EEB3087765F804D6A4B09304325F768,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,99966198710
E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,5E01E24707FB38924E09AEFF7D6A35AF139E216892F8E4CA1F1AAB4B97A22FF4,D7FB49B734CA994762B125907B9B1524C6743F0726D1373B2EEC067B141CFF50,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,159657905777
5E3434A83F18CD713B497173D2DA10C91ECF8CAE2923A04FEA360E659CA643D6,9E5EF8FC0E64F5EB8A90804283718C6EF819D987C22120AB255C727BC91708A4,D941340B175180EC5241B73F356396FC37111361B4C3261D4283CDEFB61E8C01,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,8978102791
9E5EF8FC0E64F5EB8A90804283718C6EF819D987C22120AB255C727BC91708A4,5E3434A83F18CD713B497173D2DA10C91ECF8CAE2923A04FEA360E659CA643D6,D941340B175180EC5241B73F356396FC37111361B4C3261D4283CDEFB61E8C01,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,8980050971
3BF3458540ECB3A1D0D68B01B8C2C6962105FE209E702500501409272651B85B,C781854E82A4E0A24F1E169FCF030B242A8C617560146451062A7CFC3385712D,ECDFDAE8DAC1841DDEDDADFABB1C32868EEB3087765F804D6A4B09304325F768,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,9987555827
